,age,certainty,education,id,income,intention,maternity,partner,positivity,text,text1,text2,woning,0,1,2,3,4,5,6,7,8
215,24.0,False,wo,851486.0,2800.0,Weet het niet,False,Nee,False,"Ik zou heel graag kinderen willen, maar ik ben op dit moment nog op een leeftijd dat ik ook nog graag de tijd samen met mijn vriend wil hebben om mooie reizen te maken en de tijd voor ons tweeën heb. Daarnaast ben ik net begonnen met werken en wil ik voorlopig nog fulltime werken. Zodra ik kinderen heb zou ik liever maximaal 32 uur willen werken. Bovendien ben ik nog pas 24 en dat vind ik nog vrij jong. Het lijkt me ook best een opoffering in je eigen leven om kinderen te krijgen, want je hebt ineens (zeker als ze jong zijn) veel minder vrijheid. Met name tijd. Op dit moment werken mijn vriend en ik allebei fulltime, waarbij we vaak pas rond 18:30 thuis zijn van werk. Daarnaast spelen we allebei op meerdere dagen een teamsport en ik volg nog een opleiding. Momenteel zou het daarom voor ons met name qua tijd en planning lastig zijn.","Ik zou heel graag kinderen willen, maar ik ben op dit moment nog op een leeftijd dat ik ook nog graag de tijd samen met mijn vriend wil hebben om mooie reizen te maken en de tijd voor ons tweeën heb. Daarnaast ben ik net begonnen met werken en wil ik voorlopig nog fulltime werken. Zodra ik kinderen heb zou ik liever maximaal 32 uur willen werken. Bovendien ben ik nog pas 24 en dat vind ik nog vrij jong. Het lijkt me ook best een opoffering in je eigen leven om kinderen te krijgen, want je hebt ineens (zeker als ze jong zijn) veel minder vrijheid.","Met name tijd. Op dit moment werken mijn vriend en ik allebei fulltime, waarbij we vaak pas rond 18:30 thuis zijn van werk. Daarnaast spelen we allebei op meerdere dagen een teamsport en ik volg nog een opleiding. Momenteel zou het daarom voor ons met name qua tijd en planning lastig zijn.",Huurwoning,0.013393195607932284,0.01564023695536889,0.050360503501724455,0.008956727656186558,0.02533144532935694,0.057745559699833394,0.16939055398106576,0.6462257251143455,0.01295604683109559
216,38.0,True,wo,851583.0,,Zeker niet,True,Ja,False,Drie gezonde kinderen met ivf behandelingen Ik heb drie gezonde kinderen gekregen na een lang ivf traject Leeftijd Carierre,Drie gezonde kinderen met ivf behandelingen,Ik heb drie gezonde kinderen gekregen na een lang ivf traject Leeftijd Carierre,Koopwoning,0.09213852699613198,0.19764382285065948,0.12271565674454905,0.20005630748346448,0.0973369242157787,0.041941184073220936,0.08175121799577027,0.04414008613093756,0.12227626997046173
217,23.0,True,vmbo,852191.0,0.0,Zeker niet,False,Ja,False,Ik ben op dit moment niet toe aan kinderen,Ik ben op dit moment niet toe aan kinderen,Wil ik niet zeggen,Koopwoning,0.051153432577848434,0.09305146941915154,0.09467243445105851,0.41486481968313454,0.06755080360453576,0.06261165163014085,0.06742979424307123,0.07375962291262113,0.07490596540737897
218,38.0,True,mbo,852752.0,,Zeker niet,True,Ja,False,"Wij zijn blij met twee gezonde kinderen. Praktisch en financieel gezien is dit prima zo. Jong Gezond Weinig alcohol, rook niet.",Wij zijn blij met twee gezonde kinderen. Praktisch en financieel gezien is dit prima zo.,"Jong Gezond Weinig alcohol, rook niet.",Koopwoning,0.06427827016450464,0.5494436249136925,0.06416623363038525,0.04128979592351243,0.059281932382145894,0.10456965246703476,0.027955373527947813,0.04949658890836872,0.03951853512553498
219,31.0,False,hbo,852847.0,,Waarschijnlijk wel,False,Nee,True,Ik heb geen vaste relatie op het moment Geen vaste relatie  Mijn gezondheid  Wilt evt parter dit ook,Ik heb geen vaste relatie op het moment,Geen vaste relatie  Mijn gezondheid  Wilt evt parter dit ook,Huurwoning,0.05084850788116455,0.07266555570531637,0.11139452261850238,0.09004093387629837,0.11402742394711822,0.0703640806954354,0.06979032764211297,0.05339388803113252,0.36747476607561114
220,26.0,True,havo/vwo,853140.0,,Zeker niet,False,Ja,False,"Momenteel zit ik in de ziektewet. Ik woon bij mijn ouders en ik ben mijn leven op de rit aan het krijgen. Ik heb geen partner, en ik moet mijzelf naar mijn gevoel nog flink persoonlijk ontwikkelen.   Idealiter heb ik voor een kind: een dak, een baan, een partner en ben ik zelfverzekerd zodat ik het kind de volle aandacht kan geven dat het verdient. Geen huis (woon bij ouders) Weinig persoonlijk ontwikkeld Geen baan (in ziektewet)","Momenteel zit ik in de ziektewet. Ik woon bij mijn ouders en ik ben mijn leven op de rit aan het krijgen. Ik heb geen partner, en ik moet mijzelf naar mijn gevoel nog flink persoonlijk ontwikkelen.   Idealiter heb ik voor een kind: een dak, een baan, een partner en ben ik zelfverzekerd zodat ik het kind de volle aandacht kan geven dat het verdient.",Geen huis (woon bij ouders) Weinig persoonlijk ontwikkeld Geen baan (in ziektewet),Huurwoning,0.45884419828653333,0.025985307188238948,0.03941560469102114,0.03680642292601988,0.03117358962772414,0.11474526766687632,0.1518956119194627,0.07112235539825633,0.07001165507826954
221,26.0,False,wo,853521.0,3050.0,Waarschijnlijk niet,False,Nee,False,Het feit of je dit alleen moet doen of niet i.a.w. of ik een man vind met wie ik graag kinderen zou kunnen krijgen. Relatie met eventuele vader,Het feit of je dit alleen moet doen of niet i.a.w. of ik een man vind met wie ik graag kinderen zou kunnen krijgen.,Relatie met eventuele vader,Koopwoning,0.10588145633228123,0.08898572967445943,0.05790497155394405,0.2658218597993255,0.10128168985247613,0.1466565936570987,0.09140696609392762,0.05231502898968756,0.0897457149811089
222,32.0,False,hbo,853671.0,4282.0,Waarschijnlijk wel,False,Nee,True,"Ik zou heel graag kinderen willen, maar heb op dit moment geen partner. Ik zou heel graag kinderen willen, aangezien ik mijzelf wel zie als een moeder. Ik dacht altijd het leven zonder kinderen prima te vinden, maar de laatste jaren (ik ben nu bijna 33) merk ik dat ik het eng vind dat ik richting een leeftijd ga dat het misschien niet meer gaat lukken.","Ik zou heel graag kinderen willen, maar heb op dit moment geen partner.","Ik zou heel graag kinderen willen, aangezien ik mijzelf wel zie als een moeder. Ik dacht altijd het leven zonder kinderen prima te vinden, maar de laatste jaren (ik ben nu bijna 33) merk ik dat ik het eng vind dat ik richting een leeftijd ga dat het misschien niet meer gaat lukken.",Huurwoning,0.16901733379345388,0.04200701387599111,0.10236001368612051,0.04088052983861416,0.05825427486561239,0.10896671263035387,0.16661113107111306,0.21070711170323192,0.10119587972294539
223,34.0,True,mbo,853988.0,1400.0,Zeker niet,False,Ja,False,"Ik sta er niet achter om kinderen te krijgen als lesbisch koppel. Dit omdat ik van mening ben dat een kind een vader figuur nodig heeft en dat een kind biologisch verwerkt mag worden. Ik sta niet achter de andere mogelijkheden. Eigen overtuiging en visie, deze is doordacht en weloverwogen.",Ik sta er niet achter om kinderen te krijgen als lesbisch koppel. Dit omdat ik van mening ben dat een kind een vader figuur nodig heeft en dat een kind biologisch verwerkt mag worden. Ik sta niet achter de andere mogelijkheden.,"Eigen overtuiging en visie, deze is doordacht en weloverwogen.",Koopwoning,0.0945161169860512,0.051146006595809014,0.0812109498307109,0.18650215743109583,0.056291955756023526,0.17478666142560542,0.11925129825249314,0.151686516078189,0.08460833072895184
224,23.0,False,havo/vwo,854101.0,,Waarschijnlijk wel,False,Ja,True,"Ik ben momenteel 23 en studeer nog. Als ik zonder vertraging mijn studie voltooi, dan ben ik 27. ik weet nog niet zeker of ik daarna nog een master wil doen of niet en het lijkt mij niet verstandig kinderen tijdens mijn studie te krijgen. Het krijgen van een koophuis.  De duur van mijn studie.","Ik ben momenteel 23 en studeer nog. Als ik zonder vertraging mijn studie voltooi, dan ben ik 27. ik weet nog niet zeker of ik daarna nog een master wil doen of niet en het lijkt mij niet verstandig kinderen tijdens mijn studie te krijgen.",Het krijgen van een koophuis.  De duur van mijn studie.,Huurwoning,0.036673731135670094,0.033409699017647655,0.7176494538784027,0.019805766444187613,0.03820831381017342,0.042090645746793595,0.04299768829951063,0.04982667384028901,0.019338029628852383
225,33.0,False,wo,854431.0,,Weet het niet,False,Nee,False,"De omstandigheden zijn er niet naar. Ik wil een kind een goede omstandigheden kunnen bieden om in op te groeien. Mijn woonsituatie en financiële omstandigheden zijn er niet naar.   Ik weet niet of ik een kind in de huidige maatschappij met bijbehorende problemen wil zetten. Onder andere het huidige onvermogen om een oplossing te zoeken voor bijvoorbeeld klimaatproblemen en juist omgaan met een milieu spelen een belangrijke rol.   Ik ben er nog niet over uit hoe groot mijn kinderwens is. Benoemd in voorgaande vraag. In het kort, woonomgeving, inkomsten, klimaat, mogelijkheden die kind in toekomst tegenkomt, schaarste en conflicten.",De omstandigheden zijn er niet naar. Ik wil een kind een goede omstandigheden kunnen bieden om in op te groeien. Mijn woonsituatie en financiële omstandigheden zijn er niet naar.   Ik weet niet of ik een kind in de huidige maatschappij met bijbehorende problemen wil zetten. Onder andere het huidige onvermogen om een oplossing te zoeken voor bijvoorbeeld klimaatproblemen en juist omgaan met een milieu spelen een belangrijke rol.   Ik ben er nog niet over uit hoe groot mijn kinderwens is.,"Benoemd in voorgaande vraag. In het kort, woonomgeving, inkomsten, klimaat, mogelijkheden die kind in toekomst tegenkomt, schaarste en conflicten.",Huurwoning,0.07745870207436382,0.03842317706439644,0.02879195233108476,0.021735438844189048,0.061696092889178544,0.12440355475991964,0.38163564167916775,0.24084207620471715,0.025013385404599832
226,30.0,False,mbo,854806.0,,Waarschijnlijk niet,False,Ja,False,Omdat ik bijna zeker weet geen kinderen te willen. Ben op dit moment 30 en geen relatie maar in mijn vorige relatie van 8 jaar had ik datzelfde gevoel. Maar niet 100 % zeker want je weet niet wat er op je pad komt in de toekomst. 1. Geld 2. Gelukkig gezinnetje blijven lijkt me moeilijk 3. Vind het leven zelf niet boeiend genoeg om een kind dat ook te gunnen,Omdat ik bijna zeker weet geen kinderen te willen. Ben op dit moment 30 en geen relatie maar in mijn vorige relatie van 8 jaar had ik datzelfde gevoel. Maar niet 100 % zeker want je weet niet wat er op je pad komt in de toekomst.,1. Geld 2. Gelukkig gezinnetje blijven lijkt me moeilijk 3. Vind het leven zelf niet boeiend genoeg om een kind dat ook te gunnen,Koopwoning,0.09868680653162301,0.030869874625932426,0.19349286034703256,0.03408228096086532,0.05594958730507642,0.06598897655494511,0.3240052778273821,0.1534291218034923,0.04349521258845925
227,26.0,False,wo,855783.0,2900.0,Waarschijnlijk niet,False,Ja,False,"Ik ben momenteel net 26 geworden. Ik vind mijzelf momenteel nog te jong voor kinderen en verwacht ook niet voor mijn 29e aan kinderen te beginnen. financien, huis, partner, leeftijd,",Ik ben momenteel net 26 geworden. Ik vind mijzelf momenteel nog te jong voor kinderen en verwacht ook niet voor mijn 29e aan kinderen te beginnen.,"financien, huis, partner, leeftijd,",Huurwoning,0.07973203512374312,0.058983978640753776,0.20206444608047605,0.09074911681818776,0.07233880655840039,0.07643161634914578,0.15601477148011328,0.21460851202718914,0.049076710315421226
228,25.0,False,wo,855868.0,,Waarschijnlijk niet,False,Ja,False,Nog niet aan toe. Heb momenteel ook geen partner. Ik kan niet precjes zeggen waarom. Ik wil het gewoon graag. Vind kinderen leuk. Wil graag huisje-boompje-beestje-kinderen.,Nog niet aan toe. Heb momenteel ook geen partner.,Ik kan niet precjes zeggen waarom. Ik wil het gewoon graag. Vind kinderen leuk. Wil graag huisje-boompje-beestje-kinderen.,Koopwoning,0.07869145176373422,0.05803607932757586,0.06363432554062456,0.04418307245359756,0.06875415516551583,0.045516576548106966,0.07164028853876517,0.06256881369045005,0.5069752462208271
229,25.0,False,havo/vwo,855889.0,4500.0,Waarschijnlijk wel,False,Nee,True,"Ik zou graag voor die tijd ook getrouwd zijn en mijn partner moet ook kinderen willen Ja, lijkt me erg leuk om moeder te worden",Ik zou graag voor die tijd ook getrouwd zijn en mijn partner moet ook kinderen willen,"Ja, lijkt me erg leuk om moeder te worden",,0.11517937839962542,0.11275723692961037,0.07749873949214817,0.0862643490487244,0.11802370982477442,0.095363705791533,0.12360376326541882,0.11309822725015692,0.1582108681090176
230,43.0,False,hbo,855899.0,2300.0,Waarschijnlijk niet,True,Ja,False,"Mijn leeftijd is het belangrijkst. Maar omdat ik geen voorbehoedsmiddelen gebruik is het niet geheel uitgesloten al is het niet de verwachting dat het nog gebeurt. Ik zou niet persé meer kinderen willen krijgen maar omdat ik kinderen als een geschenk van God zie, sta ik er altijd voor open mocht het wel gebeuren",Mijn leeftijd is het belangrijkst. Maar omdat ik geen voorbehoedsmiddelen gebruik is het niet geheel uitgesloten al is het niet de verwachting dat het nog gebeurt.,"Ik zou niet persé meer kinderen willen krijgen maar omdat ik kinderen als een geschenk van God zie, sta ik er altijd voor open mocht het wel gebeuren",Koopwoning,0.09165763393975794,0.09940579026006162,0.050087586871813986,0.21586073616053908,0.07950918595306575,0.04945745206787251,0.0439975660527125,0.032633033173624426,0.3373910415917635
231,33.0,True,mbo,856250.0,0.0,Zeker niet,True,Ja,False,"We hebben 2 gezonde kereltjes. De 2e hebben we via een medisch traject mogen krijgen. Dit traject was voor mijn lichaam heel zwaar ivm meerdere miskramen, operaties en hormonen spuiten, meer dan wekelijks echo's maken. Ook emotioneel is het een zwaar traject en de relatie met de papa wordt er niet beter op. De wens coor een 2e was zeer groot maar nu is ons gezin compleet. Geen twijfel over een 3e. Nee het is zo compleet ons gezin.","We hebben 2 gezonde kereltjes. De 2e hebben we via een medisch traject mogen krijgen. Dit traject was voor mijn lichaam heel zwaar ivm meerdere miskramen, operaties en hormonen spuiten, meer dan wekelijks echo's maken. Ook emotioneel is het een zwaar traject en de relatie met de papa wordt er niet beter op. De wens coor een 2e was zeer groot maar nu is ons gezin compleet. Geen twijfel over een 3e.",Nee het is zo compleet ons gezin.,Koopwoning,0.9537934750318527,0.01112556760199368,0.005738985183415935,0.0037058721070934554,0.0030620043762610294,0.00687992776511237,0.007607977149018552,0.002788756787776947,0.00529742943472229
232,24.0,True,wo,856326.0,705.0,Zeker niet,False,Nee,False,Ik val op vrouwen dus de manier van kinderen krijgen is wat ingewikkelder. Mijn geaardheid ;).,Ik val op vrouwen dus de manier van kinderen krijgen is wat ingewikkelder.,Mijn geaardheid ;).,Huurwoning,0.03567237777169794,0.05299219125881791,0.03129114169278182,0.6368809133768082,0.04648496779846027,0.07179495160817169,0.020263012603390963,0.04695232058875263,0.05766811595531181
233,43.0,True,mbo,856427.0,2200.0,Zeker niet,True,Ja,False,2 is genoeg 2 is genoeg,2 is genoeg,2 is genoeg,Koopwoning,0.08406374994665385,0.11872268198058009,0.07852877709083259,0.12495533716864884,0.1901211255695671,0.05025567337870598,0.08773347925452982,0.0810353251406923,0.18458384899422525
234,36.0,False,hbo,856674.0,1900.0,Waarschijnlijk niet,True,Ja,False,"Het kan gebeuren, maar is niet de bedoeling Ik ben 36  We hebben 2 pittige kinderen  We hebben een drukke baan allebei","Het kan gebeuren, maar is niet de bedoeling",Ik ben 36  We hebben 2 pittige kinderen  We hebben een drukke baan allebei,Koopwoning,0.04934036876948085,0.10927193688694388,0.062246187264099716,0.05683838984114118,0.19616567906923593,0.06521569469477981,0.049138452764600514,0.028380418731831013,0.38340287283062935
235,22.0,True,wo,856936.0,450.0,Zeker niet,False,Ja,False,Ik ben nog te jong en nog bezig met mijn opleiding Ik wil klaar zijn met mijn opleiding en een vaste baan hebben,Ik ben nog te jong en nog bezig met mijn opleiding,Ik wil klaar zijn met mijn opleiding en een vaste baan hebben,Huurwoning,0.07006360762752592,0.11054973010905086,0.20379937458783387,0.10629764711484313,0.08043270697817206,0.1096813021984417,0.06315811648964882,0.07197205391712487,0.18404545919038356
236,30.0,False,mbo,857873.0,2615.0,Waarschijnlijk wel,True,Ja,True,Kunnen we het kind alles geven voor een goed leven met een opleiding. Zijn er genoeg financiën voor het onderhouden van een gezin en kan er ook wat extra’s Goede verzorging en financien,Kunnen we het kind alles geven voor een goed leven met een opleiding. Zijn er genoeg financiën voor het onderhouden van een gezin en kan er ook wat extra’s,Goede verzorging en financien,Koopwoning,0.04822550725657493,0.16734635783359408,0.1002848185133189,0.09151243667583912,0.2081646203994751,0.2116931203752756,0.06790690066991374,0.06704634057823569,0.03781989400740713
237,32.0,False,hbo,858026.0,4260.0,Waarschijnlijk niet,True,Ja,False,"Mijn partner is recent overleden Dat ligt er aan of ik een nieuwe partner zou krijgen voor mijn 36e, daarna wordt het gat met mijn dochter te groot",Mijn partner is recent overleden,"Dat ligt er aan of ik een nieuwe partner zou krijgen voor mijn 36e, daarna wordt het gat met mijn dochter te groot",Koopwoning,0.030037735833320766,0.016813786658167372,0.009727139500319027,0.035670686108642255,0.017104562763415744,0.007817953828634927,0.009894370878464542,0.008470103779109195,0.8644636631011963
238,38.0,False,mbo,858264.0,,Waarschijnlijk niet,True,Ja,False,Ik heb mijn dochter helaas niet kunnen krijgen op de natuurlijke manier. Dat hele ziekenhuis traject daar wil ik niet nog een keer in. Naomi is na 3 jaar gekomen en daar zijn wij heel dankbaar voor en het is goed zo. Ik kan niet zwanger worden op de natuurlijke manier.  Ik wil niet weer hormoon spuiten bij mijzelf zetten.  Wij hebben 1 dochter en zijn daar heel dankbaar voor,Ik heb mijn dochter helaas niet kunnen krijgen op de natuurlijke manier. Dat hele ziekenhuis traject daar wil ik niet nog een keer in. Naomi is na 3 jaar gekomen en daar zijn wij heel dankbaar voor en het is goed zo.,Ik kan niet zwanger worden op de natuurlijke manier.  Ik wil niet weer hormoon spuiten bij mijzelf zetten.  Wij hebben 1 dochter en zijn daar heel dankbaar voor,Koopwoning,0.24608675064519048,0.25284715173766015,0.12659950843080878,0.053810035437345506,0.08136958733666688,0.0701538116671145,0.06777189562562853,0.039772926713339984,0.06158832451328635
239,22.0,True,havo/vwo,858279.0,0.0,Zeker niet,False,Ja,False,"Ik ben nog niet in staat om een kind goed op te voeden momenteel, zonder te stoppen met mijn opleiding en/of het grootste deel van mijn vrijheid en sociale kring te verliezen '- Ik ben nog te jong - Ik ben nog bezig met een opleiding - Mijn relatie is hier nog niet stabiel genoeg voor","Ik ben nog niet in staat om een kind goed op te voeden momenteel, zonder te stoppen met mijn opleiding en/of het grootste deel van mijn vrijheid en sociale kring te verliezen",'- Ik ben nog te jong - Ik ben nog bezig met een opleiding - Mijn relatie is hier nog niet stabiel genoeg voor,Koopwoning,0.08532105429330841,0.12278630039654673,0.3285761263221502,0.0469428249867633,0.049584352411329746,0.1073395807063207,0.09430902206804603,0.06867583361454307,0.09646490934537724
240,34.0,True,mbo,858374.0,0.0,Zeker niet,True,Ja,False,Twee kinderen vinden wij meer dan voldoende. We hebben altijd gezegd niet meer dan 2 kinderen te willen.,Twee kinderen vinden wij meer dan voldoende.,We hebben altijd gezegd niet meer dan 2 kinderen te willen.,Koopwoning,0.06860580202192068,0.09702583402395248,0.05452919416129589,0.3506757816299796,0.13832274803426117,0.046698153938632456,0.0459172657225281,0.09056771931936965,0.10765751805156469
241,33.0,False,wo,859347.0,2500.0,Waarschijnlijk wel,False,Nee,True,"De onzekerheid om kinderen te krijgen hangt af van mijn baanzekerheid. Zonder vast contract zou ik er niet aan willen beginnen en momenteel ben ik op een tijdelijk contract.  De financiele zekerheid van mij en mijn partner is ook belangrijk aangezien met betrekking tot wel of niet in het buitenland wonen en wel of niet een huis kopen. Als blijkt dat met deze keuzes onze financiele situatie niet stabiel genoeg is, dan zou de optie om kinderen te nemen mogelijk uitgesteld worden. Ik wil graag kinderen, omdat ik inmiddels op een leeftijd ben waar ik daar graag over wil nadenken.  Echter, momenteel heeft mijn carriere progressie meer prioriteit voor de komende paar jaar.","De onzekerheid om kinderen te krijgen hangt af van mijn baanzekerheid. Zonder vast contract zou ik er niet aan willen beginnen en momenteel ben ik op een tijdelijk contract.  De financiele zekerheid van mij en mijn partner is ook belangrijk aangezien met betrekking tot wel of niet in het buitenland wonen en wel of niet een huis kopen. Als blijkt dat met deze keuzes onze financiele situatie niet stabiel genoeg is, dan zou de optie om kinderen te nemen mogelijk uitgesteld worden.","Ik wil graag kinderen, omdat ik inmiddels op een leeftijd ben waar ik daar graag over wil nadenken.  Echter, momenteel heeft mijn carriere progressie meer prioriteit voor de komende paar jaar.",Huurwoning,0.03619170986348763,0.02372062982758507,0.3785582140088081,0.040405175229534504,0.024571559438481928,0.028390139027033003,0.26484338082373143,0.17148771043866873,0.03183147390373051
242,28.0,False,hbo,859454.0,,Waarschijnlijk niet,False,Ja,False,Ik ben nu single en in deze tijd is het erg lastig om in een relatie te komen. Dit maakt mij zeer onzeker of ik ooit weer in een relatie kom en of ik ooit kinderen ga krijgen. Single Lastig in contact komen Onzeker of ik weer verliefd wordt,Ik ben nu single en in deze tijd is het erg lastig om in een relatie te komen. Dit maakt mij zeer onzeker of ik ooit weer in een relatie kom en of ik ooit kinderen ga krijgen.,Single Lastig in contact komen Onzeker of ik weer verliefd wordt,Koopwoning,0.08170422862749546,0.025579441047739238,0.15909070624038577,0.0525371627882123,0.07136169895529747,0.044231755536748095,0.3311152683570981,0.17386738276109098,0.06051235003396869
243,41.0,True,mbo,860681.0,,Zeker niet,True,Ja,False,"Ik heb 3 kinderen, heb nu de leeftijd van bijna 41 jaar waarmee ik sowieso te oud ben om nog een kind op de wereld te zetten. Daarnaast vind ik 3 kinderen echt ruim voldoende","Ik heb 3 kinderen, heb nu de leeftijd van bijna 41 jaar waarmee ik sowieso te oud ben om nog een kind op de wereld te zetten. Daarnaast vind ik 3 kinderen echt ruim voldoende",-,Koopwoning,0.028404597064945847,0.04025882743299007,0.10250847135903314,0.03340611789608374,0.04472966808825731,0.4061100507155061,0.02388659983407706,0.28059380389750005,0.04010184383951128
244,36.0,False,hbo,860867.0,1500.0,Waarschijnlijk niet,True,Ja,False,"Mijn partner is járen geleden gesteriliseerd en ik zou dan naar een IVF-kliniek moeten voor een kind. Ja, ik zou héél graag nog een baby willen.",Mijn partner is járen geleden gesteriliseerd en ik zou dan naar een IVF-kliniek moeten voor een kind.,"Ja, ik zou héél graag nog een baby willen.",Huurwoning,0.13704027719795703,0.18825547862797976,0.05943996680434793,0.13760695289820432,0.08913468194659799,0.06054273271583952,0.06022096071974374,0.06300783627666533,0.20475110081024467
245,43.0,True,mbo,860968.0,,Zeker niet,True,Ja,False,Ik ben 43 jaar dar is de reden Nee ik heb samen met mijn. Vrouw Anne-Mieke een erg mooie zoon gekregen in mei 2020 en mijn vrouw heeft uit haar vorige huwelijk een pracht dochter van nu 10 jaar..  Het is zo voor ons compleet en zijn gelukkig,Ik ben 43 jaar dar is de reden,Nee ik heb samen met mijn. Vrouw Anne-Mieke een erg mooie zoon gekregen in mei 2020 en mijn vrouw heeft uit haar vorige huwelijk een pracht dochter van nu 10 jaar..  Het is zo voor ons compleet en zijn gelukkig,Huurwoning,0.05485754418186843,0.13072981452569366,0.12570509705692529,0.15207071593031288,0.15009456258267165,0.127526891999878,0.09775440534576774,0.03310084224212915,0.12816014215350152
246,22.0,False,havo/vwo,861087.0,550.0,Waarschijnlijk niet,False,Ja,False,"In de komende drie jaar zijn mijn verloofde en ik vooral bezig met andere dingen zoals de bruiloft, een huis zoeken, financieel onafhankelijk worden. Ik denk dat we hier nog zeker 3 jaar de tijd voor hebben want zodra we dit voor elkaar hebben willen we ook nog even tijd samen om vervolgens hopelijk kinderen te mogen krijgen. Ik ben zeker van het ooit willen krijgen van kinderen omdat: 1. Ik vind dat mijn partner en ik een warm en liefdevol gezin zijn voor kinderen. 2. Het plezier met een kind of meerdere kinderen. 3. De onvoorwaardelijke liefde tussen een ouder en een kind.","In de komende drie jaar zijn mijn verloofde en ik vooral bezig met andere dingen zoals de bruiloft, een huis zoeken, financieel onafhankelijk worden. Ik denk dat we hier nog zeker 3 jaar de tijd voor hebben want zodra we dit voor elkaar hebben willen we ook nog even tijd samen om vervolgens hopelijk kinderen te mogen krijgen.",Ik ben zeker van het ooit willen krijgen van kinderen omdat: 1. Ik vind dat mijn partner en ik een warm en liefdevol gezin zijn voor kinderen. 2. Het plezier met een kind of meerdere kinderen. 3. De onvoorwaardelijke liefde tussen een ouder en een kind.,Koopwoning,0.03329613281530328,0.017984354140935466,0.7301413953304291,0.013709252118133008,0.03692253300687298,0.026723358099116013,0.08660042500123381,0.03133499685209244,0.023287570220418274
247,34.0,False,mbo,861557.0,,Waarschijnlijk niet,True,Ja,False,Als ik zou trouwen wil ik nog zeker 2 kinderen erbij Ben dol op kinderen,Als ik zou trouwen wil ik nog zeker 2 kinderen erbij,Ben dol op kinderen,Huurwoning,0.14064839244820176,0.10813153255730867,0.10609796717762947,0.08446896998211742,0.09500355087220669,0.0914970531128347,0.0939563671592623,0.13426175521453843,0.14593440687749534
248,23.0,False,basisonderwijs,861701.0,800.0,Weet het niet,False,Nee,False,"Ik ben een internationale student en ik wil graag verder gaan met studeren. Ook voel ik me nog niet helemaal voorbereid om kinderen te krijgen. Ik ben nog niet klaar met studeren. Ik heb geen huis, geen auto, ik heb €30,000 geleend van DUO. Ik ben niet financieel verzekerd.",Ik ben een internationale student en ik wil graag verder gaan met studeren. Ook voel ik me nog niet helemaal voorbereid om kinderen te krijgen.,"Ik ben nog niet klaar met studeren. Ik heb geen huis, geen auto, ik heb €30,000 geleend van DUO. Ik ben niet financieel verzekerd.",Huurwoning,0.04002140376251191,0.026752725191181527,0.5865497782826423,0.07416840805672109,0.04753278167336248,0.048922460852190854,0.08118087342008948,0.05725353711750358,0.03761804125679191
249,38.0,True,mbo,861740.0,975.0,Zeker niet,True,Ja,False,"2 is precies goed reeds 2 gezonde kinderen praktisch oogpunt bijna 40, vind dit te oud voor 3e",2 is precies goed,"reeds 2 gezonde kinderen praktisch oogpunt bijna 40, vind dit te oud voor 3e",Koopwoning,0.04765943103702739,0.07764858636073768,0.06997498808195815,0.12655068463645874,0.17365456884726882,0.10584431579336524,0.017455032048746943,0.042750482261180875,0.3384618894662708
250,38.0,False,mbo,862158.0,,Weet het niet,False,Nee,False,Geen vent Geen vent Ben 38 Obesity,Geen vent,Geen vent Ben 38 Obesity,Huurwoning,0.06017614353913814,0.027880560472840443,0.04319247914245352,0.0766160624451004,0.07717831931076943,0.028542985738022254,0.0331769471638836,0.045662691936013286,0.607573825120926
251,35.0,True,mbo,862457.0,1700.0,Zeker niet,True,Ja,False,De bevalling van mijn jongste dochter heb ik op het nippertje overleefd en aan de beademing op de IC gelegen wegens massaal bloedverlies. Ik zal dus nooit meer een risico nemen hierin en ben gelukkig met mijn gezin zoals dat nu is. 1. Gezondheid van mijzelf 2. Gezin is compleet 3. Heb 2 gezonde kinderen,De bevalling van mijn jongste dochter heb ik op het nippertje overleefd en aan de beademing op de IC gelegen wegens massaal bloedverlies. Ik zal dus nooit meer een risico nemen hierin en ben gelukkig met mijn gezin zoals dat nu is.,1. Gezondheid van mijzelf 2. Gezin is compleet 3. Heb 2 gezonde kinderen,Koopwoning,0.02647846785839647,0.8986097663640976,0.024522926336794627,0.007291057327529415,0.005034507688105805,0.01073656477528857,0.0023856156811234543,0.008158746801200323,0.01678232965641655
